us_gross,worldwide_gross,production_budget,release_date,distributor,source,major_genre,rotten_tomatoes_rating,imdb_rating,imdb_votes
47907715.0,92907715.0,40000000.0,Aug 12 2005,Universal,Original Screenplay,Horror,38.0,6.5,29810.0
35007180.0,35007180.0,15000000.0,Mar 31 2000,Universal,Original Screenplay,Thriller/Suspense,8.0,5.3,14903.0
63939454.0,81627454.0,60000000.0,Jul 29 2005,Walt Disney Pictures,Original Screenplay,Adventure,73.0,6.6,20923.0
4814244.0,4814244.0,11000000.0,Feb 01 2002,Sony Pictures,Original Screenplay,Comedy,11.0,4.9,7934.0
12372410.0,12372410.0,24000000.0,Apr 07 2000,Warner Bros.,Original Screenplay,Comedy,25.0,6.4,15106.0
14623082.0,14623082.0,75000000.0,Oct 23 1998,Warner Bros.,Original Screenplay,Action,55.0,6.4,15106.0
101068340.0,207068340.0,70000000.0,Nov 19 1999,Paramount Pictures,Based on Book/Short Story,Horror,68.0,7.5,107511.0
22495466.0,55495466.0,27000000.0,Apr 07 2006,MGM,Original Screenplay,Thriller/Suspense,51.0,7.8,91145.0
37766350.0,39612166.0,11000000.0,Oct 17 2008,Fox Searchlight,Based on Book/Short Story,Drama,57.0,7.0,7077.0
165092266.0,350100280.0,87000000.0,Feb 09 2001,MGM,Based on Book/Short Story,Horror,39.0,6.4,74862.0
275380.0,364607.0,17000000.0,Nov 14 2007,Samuel Goldwyn Films,Original Screenplay,Musical,55.0,5.6,20172.0
1237615.0,1237615.0,15500000.0,Apr 13 2007,Lionsgate,Original Screenplay,Thriller/Suspense,12.0,5.9,2318.0
9408183.0,9408183.0,10000000.0,Jul 09 2004,MGM,Original Screenplay,Comedy,15.0,4.6,4774.0
49981.0,1696765.0,24000000.0,Jun 10 2005,Fine Line,Based on Book/Short Story,Drama,4.0,5.0,1913.0
7802450.0,12834936.0,15250000.0,Mar 31 2006,Universal,Original Screenplay,Horror,85.0,6.6,26101.0
141319928.0,365257315.0,14000000.0,Nov 12 2008,Fox Searchlight,Original Screenplay,Drama,94.0,8.3,176325.0
5502773.0,5502773.0,5000000.0,Aug 14 1998,Fox Searchlight,Based on Real Life Events,Comedy,79.0,6.4,5821.0
55143823.0,71743823.0,40000000.0,Jul 10 1998,Dreamworks SKG,Original Screenplay,Comedy,46.0,5.9,20571.0
186336279.0,478336279.0,110000000.0,Jun 10 2005,20th Century Fox,Original Screenplay,Action,55.0,4.7,189.0
35662731.0,56047261.0,17000000.0,Jan 26 2007,Universal,Original Screenplay,Comedy,28.0,6.6,57313.0
27338033.0,38684906.0,23000000.0,Mar 30 2001,20th Century Fox,Based on Book/Short Story,Romantic Comedy,41.0,5.8,10073.0
8355815.0,8374062.0,50000000.0,Mar 29 2002,Warner Bros.,Original Screenplay,Black Comedy,42.0,6.2,22379.0
4398989.0,4398989.0,6000000.0,Feb 05 1999,20th Century Fox,Original Screenplay,Romantic Comedy,14.0,4.8,6927.0
19693891.0,19693891.0,17000000.0,Aug 24 2001,Warner Bros.,Original Screenplay,Comedy,7.0,4.6,6848.0
176484651.0,360099999.0,22000000.0,Jul 15 1998,20th Century Fox,Original Screenplay,Romantic Comedy,83.0,7.2,96443.0
55591409.0,103891409.0,73000000.0,Aug 07 1998,Paramount Pictures,Original Screenplay,Thriller/Suspense,41.0,5.8,29321.0
34020814.0,62020814.0,33000000.0,Aug 18 2006,New Line,Original Screenplay,Thriller/Suspense,68.0,6.0,65841.0
118627117.0,201627117.0,100000000.0,Dec 17 2004,Paramount Pictures,Based on Book/Short Story,Comedy,71.0,6.9,51614.0
13005485.0,16157923.0,16500000.0,Dec 19 2003,Dreamworks SKG,Based on Book/Short Story,Drama,75.0,7.8,29777.0
1900451.0,6300451.0,80000000.0,Sep 02 2005,Warner Bros.,Based on Book/Short Story,Action,6.0,4.1,9915.0
15032800.0,15387513.0,8000000.0,May 19 2006,Lionsgate,Original Screenplay,Horror,9.0,5.0,10035.0
11405825.0,24405825.0,35000000.0,Dec 25 2001,Miramax,Based on Book/Short Story,Drama,55.0,6.7,17338.0
60470220.0,60470220.0,50000000.0,Feb 07 2003,Walt Disney Pictures,Original Screenplay,Adventure,66.0,6.2,24893.0
56932305.0,71189835.0,55000000.0,May 26 2000,Walt Disney Pictures,Original Screenplay,Western,78.0,6.6,32446.0
81150692.0,115010692.0,32000000.0,Jan 18 2002,Walt Disney Pictures,Based on Book/Short Story,Comedy,23.0,4.9,7561.0
14378353.0,14378353.0,36000000.0,Dec 24 1999,Universal,Based on Book/Short Story,Drama,40.0,6.7,8444.0
3688560.0,32030610.0,40000000.0,Jul 20 2007,Fox Searchlight,Original Screenplay,Thriller/Suspense,74.0,7.3,74535.0
30093107.0,83593107.0,10000000.0,Dec 08 2000,Sony Pictures,Original Screenplay,Black Comedy,55.0,8.2,173919.0
60008303.0,62452927.0,13000000.0,Feb 11 2000,Paramount Pictures,Original Screenplay,Comedy,26.0,4.4,4611.0
10198766.0,12516222.0,12000000.0,Mar 22 2002,Walt Disney Pictures,Original Screenplay,Comedy,13.0,5.1,7392.0
14970038.0,14970038.0,47000000.0,Nov 27 2002,20th Century Fox,Remake,Drama,65.0,6.2,33151.0
4354546.0,4354546.0,12500000.0,May 21 2010,Anchor Bay Entertainment,Original Screenplay,Drama,55.0,6.7,1936.0
31720158.0,38286958.0,60000000.0,Apr 24 2009,Paramount Pictures,Based on Real Life Events,Drama,55.0,6.7,14257.0
3050934.0,3050934.0,1800000.0,Jun 15 2001,Lionsgate,Original Screenplay,Drama,55.0,6.9,1997.0
17639.0,17639.0,4000000.0,Dec 27 2002,Warner Bros.,Original Screenplay,Drama,23.0,5.7,1941.0
228830.0,228830.0,5000000.0,Apr 25 2008,Sony Pictures Classics,Based on Real Life Events,Documentary,80.0,7.5,1640.0
62492818.0,200092818.0,160000000.0,Jul 14 2010,Walt Disney Pictures,Based on Short Film,Adventure,42.0,6.4,9108.0
43492389.0,43492389.0,7500000.0,Sep 26 1997,20th Century Fox,Original Screenplay,Comedy,80.0,6.4,2636.0
13922211.0,14553807.0,16000000.0,May 28 2004,MGM,Original Screenplay,Comedy,19.0,3.7,9143.0
52037603.0,52037603.0,21000000.0,Jun 30 1999,Paramount Pictures,Based on TV,Comedy,80.0,6.4,15106.0
90463534.0,250200000.0,80000000.0,Nov 15 1996,Warner Bros.,Original Screenplay,Comedy,36.0,5.6,29293.0
42044321.0,54344321.0,75000000.0,Dec 17 2004,Sony Pictures,Original Screenplay,Comedy,52.0,6.7,30660.0
54979992.0,87949859.0,40000000.0,Jul 31 1997,New Line,Based on Comic/Graphic Novel,Action,20.0,4.8,21366.0
121463226.0,169863226.0,17500000.0,Aug 17 2007,Sony Pictures,Original Screenplay,Comedy,87.0,7.8,134212.0
85416609.0,140416609.0,30000000.0,Nov 19 2004,Paramount Pictures,Based on TV,Adventure,55.0,6.4,15106.0
30105968.0,59517784.0,37000000.0,Jul 18 2008,20th Century Fox,Original Screenplay,Adventure,36.0,4.5,4324.0
90454043.0,128874043.0,65000000.0,Aug 04 2000,Warner Bros.,Original Screenplay,Adventure,79.0,6.3,29983.0
1641788.0,1641788.0,10000000.0,Feb 28 2003,Sony Pictures Classics,Based on Book/Short Story,Drama,55.0,7.8,560.0
43945766.0,93394462.0,120000000.0,May 09 2008,Warner Bros.,Based on TV,Action,38.0,6.3,32672.0
71195053.0,162839667.0,92500000.0,Feb 14 2008,Paramount Pictures,Based on Book/Short Story,Adventure,79.0,6.8,18715.0
17127.0,17127.0,1000000.0,Aug 31 2001,Warner Bros.,Original Screenplay,Drama,55.0,3.7,1205.0
48097081.0,150468000.0,110000000.0,Jun 13 1997,20th Century Fox,Original Screenplay,Action,55.0,3.4,30896.0
37068294.0,50168294.0,73000000.0,Feb 13 1998,Warner Bros.,Based on Book/Short Story,Horror,12.0,5.6,31461.0
29342592.0,56042592.0,25000000.0,Jan 23 1998,Sony Pictures,Musical Group Movie,Comedy,55.0,2.9,18010.0
373524485.0,783705001.0,200000000.0,Jun 30 2004,Sony Pictures,Based on Comic/Graphic Novel,Adventure,93.0,7.7,141940.0
336530303.0,890871626.0,258000000.0,May 04 2007,Sony Pictures,Based on Comic/Graphic Novel,Adventure,63.0,6.4,141513.0
403706375.0,821708551.0,139000000.0,May 03 2002,Sony Pictures,Based on Comic/Graphic Novel,Adventure,89.0,7.4,167524.0
31167395.0,43149143.0,85000000.0,Aug 13 2010,Universal,Based on Comic/Graphic Novel,Comedy,81.0,8.1,17461.0
33357476.0,43057552.0,16000000.0,Mar 02 2001,Warner Bros.,Original Screenplay,Comedy,24.0,4.9,3673.0
200120000.0,391120000.0,232000000.0,Jun 28 2006,Warner Bros.,Based on Comic/Graphic Novel,Adventure,76.0,6.6,102751.0
14218868.0,14218868.0,60000000.0,Jan 14 2000,MGM,Original Screenplay,Action,10.0,6.8,127.0
10049886.0,274949886.0,19000000.0,Sep 20 2002,Walt Disney Pictures,Original Screenplay,Adventure,55.0,6.4,15106.0
410241.0,1022649.0,4500000.0,Mar 14 2003,Warner Bros.,Original Screenplay,Drama,55.0,6.6,16011.0
62362560.0,143049560.0,90000000.0,Nov 21 2001,Universal,Original Screenplay,Action,65.0,6.9,44850.0
85846296.0,119721296.0,38000000.0,Aug 07 2002,Miramax/Dimension,Original Screenplay,Adventure,75.0,6.4,15106.0
111760631.0,167851995.0,40000000.0,Jul 25 2003,Miramax/Dimension,Original Screenplay,Adventure,55.0,4.1,12352.0
112692062.0,197692062.0,35000000.0,Mar 30 2001,Miramax/Dimension,Original Screenplay,Adventure,93.0,5.7,23479.0
406216.0,406216.0,1900000.0,Apr 09 2010,Apparition,Original Screenplay,Thriller/Suspense,55.0,6.8,1303.0
7372734.0,11098131.0,1500000.0,Oct 05 2005,IDP/Goldwyn/Roadside,Based on Real Life Events,Drama,93.0,7.6,23521.0
50255310.0,75294136.0,28000000.0,Oct 05 2001,Miramax,Original Screenplay,Romantic Comedy,58.0,6.6,32014.0
795126.0,795126.0,5200000.0,Aug 05 2005,Samuel Goldwyn Films,Original Screenplay,Comedy,55.0,7.5,3492.0
488872.0,42776032.0,10000000.0,Apr 02 2004,Miramax,Original Screenplay,Comedy,91.0,6.4,15106.0
30628981.0,30628981.0,14000000.0,Oct 08 1999,Paramount Pictures,Based on TV,Comedy,33.0,6.0,103.0
3100650.0,4288246.0,14000000.0,Sep 07 2001,Artisan,Original Screenplay,Horror,4.0,3.6,5116.0
73215310.0,106515310.0,80000000.0,May 24 2002,Dreamworks SKG,Original Screenplay,Adventure,55.0,6.6,8622.0
310676740.0,656695615.0,115000000.0,May 16 2002,20th Century Fox,Original Screenplay,Adventure,55.0,6.4,15106.0
380270577.0,848998877.0,115000000.0,May 19 2005,20th Century Fox,Original Screenplay,Adventure,55.0,6.4,15106.0
54768952.0,121100000.0,100000000.0,Nov 07 1997,Sony Pictures,Based on Book/Short Story,Action,60.0,7.1,83516.0
5801558.0,7773824.0,500000.0,Oct 03 2003,Miramax,Original Screenplay,Drama,95.0,7.8,22274.0
23086480.0,23187506.0,20000000.0,Mar 24 2006,Walt Disney Pictures,Original Screenplay,Horror,9.0,4.5,13658.0
17266359.0,29934477.0,18000000.0,May 19 2000,Dreamworks SKG,Original Screenplay,Comedy,66.0,6.5,15636.0
1686429.0,1686429.0,16000000.0,Aug 15 1997,Warner Bros.,Based on Comic/Graphic Novel,Action,12.0,2.7,4409.0
37672944.0,37672944.0,20000000.0,Aug 14 1998,20th Century Fox,Based on Book/Short Story,Drama,49.0,5.1,3080.0
59475623.0,96221971.0,100000000.0,Jun 11 2004,Paramount Pictures,Remake,Comedy,26.0,5.1,26712.0
91137662.0,119709917.0,50000000.0,Dec 25 1998,Sony/TriStar,Original Screenplay,Drama,43.0,6.2,18505.0
61356221.0,76356221.0,14000000.0,Jan 12 2007,Sony/Screen Gems,Original Screenplay,Drama,26.0,4.3,13737.0
40435190.0,45235190.0,30000000.0,Nov 10 2006,Sony Pictures,Original Screenplay,Comedy,72.0,7.8,74218.0
454255.0,454255.0,9000000.0,Jun 20 2003,Warner Bros.,Original Screenplay,Drama,55.0,6.4,15106.0
26910736.0,30399714.0,20000000.0,Apr 28 2006,Walt Disney Pictures,Original Screenplay,Comedy,31.0,5.9,9556.0
50041732.0,89441732.0,32000000.0,Sep 10 1999,MGM,Original Screenplay,Horror,22.0,6.0,29411.0
21133087.0,21133087.0,12000000.0,Sep 10 1999,Artisan,Based on Book/Short Story,Thriller/Suspense,55.0,7.1,26752.0
26415649.0,65589243.0,20000000.0,Apr 11 2008,Fox Searchlight,Original Screenplay,Thriller/Suspense,36.0,7.0,40291.0
140015224.0,298800000.0,105000000.0,Dec 17 1999,Sony Pictures,Based on Book/Short Story,Comedy,65.0,5.8,23226.0
64956806.0,166000000.0,120000000.0,Jul 19 2002,Sony Pictures,Based on Book/Short Story,Comedy,83.0,5.6,7534.0
32116746.0,76416746.0,138000000.0,Jul 29 2005,Sony Pictures,Original Screenplay,Action,13.0,4.8,21664.0
468867.0,10468867.0,20000000.0,Mar 18 2005,Sony Pictures,Original Screenplay,Action,55.0,6.4,15106.0
765637.0,1545064.0,27000000.0,Dec 12 2003,Sony Pictures,Original Screenplay,Thriller/Suspense,23.0,6.0,2735.0
119841.0,119841.0,1500000.0,Mar 22 2002,Miramax,Original Screenplay,Drama,35.0,6.4,1733.0
10915744.0,11179472.0,25000000.0,Mar 28 2008,Paramount Pictures,Based on Real Life Events,Drama,55.0,6.5,9268.0
182618434.0,328711434.0,120000000.0,Jun 30 2000,Warner Bros.,Based on Book/Short Story,Drama,47.0,6.2,55716.0
27100030.0,27100030.0,50000000.0,Oct 15 1999,Universal,Original Screenplay,Romantic Comedy,28.0,5.6,10720.0
29062561.0,29227561.0,20000000.0,Oct 16 2009,Sony/Screen Gems,Remake,Thriller/Suspense,11.0,5.3,6263.0
37017955.0,91445389.0,60000000.0,Apr 17 2009,Universal,Based on TV,Thriller/Suspense,84.0,7.3,34067.0
44089964.0,44154645.0,27000000.0,Aug 06 2008,Warner Bros.,Based on Book/Short Story,Adventure,64.0,6.2,6557.0
39053061.0,41560117.0,25000000.0,Jun 01 2005,Warner Bros.,Based on Book/Short Story,Drama,55.0,6.4,15106.0
65328121.0,115328121.0,12000000.0,Aug 11 2006,Walt Disney Pictures,Original Screenplay,Drama,19.0,6.1,21691.0
6197866.0,6197866.0,10000000.0,Oct 15 1999,Walt Disney Pictures,Based on Real Life Events,Drama,95.0,8.0,36265.0
92027888.0,150000000.0,46000000.0,Nov 22 1996,Paramount Pictures,Based on TV,Adventure,55.0,7.6,45106.0
70187658.0,117800000.0,70000000.0,Dec 11 1998,Paramount Pictures,Based on TV,Adventure,55.0,6.4,26559.0
43254409.0,67312826.0,60000000.0,Dec 13 2002,Paramount Pictures,Based on TV,Adventure,55.0,6.4,28449.0
659210.0,9351567.0,40000000.0,Oct 13 2006,Weinstein Co.,Based on Book/Short Story,Action,55.0,6.4,15106.0
52597610.0,80597610.0,9000000.0,May 30 2008,Focus Features,Original Screenplay,Thriller/Suspense,44.0,6.0,35078.0
18492362.0,23046142.0,3000000.0,Feb 15 2002,Fox Searchlight,Original Screenplay,Comedy,55.0,6.8,29514.0
2072645.0,2077844.0,2000000.0,Jun 28 2006,ThinkFilm,Based on TV,Comedy,55.0,5.9,4941.0
431088297.0,924288297.0,115000000.0,May 19 1999,20th Century Fox,Original Screenplay,Adventure,55.0,6.4,15106.0
33832741.0,63537164.0,55000000.0,Dec 12 2003,20th Century Fox,Original Screenplay,Comedy,60.0,5.9,23196.0
58017783.0,150017783.0,17500000.0,Feb 14 2008,Walt Disney Pictures,Original Screenplay,Drama,25.0,5.6,20345.0
118471320.0,193500000.0,68000000.0,May 31 2002,Paramount Pictures,Based on Book/Short Story,Action,59.0,6.3,38586.0
3064356.0,3064356.0,5600000.0,Jun 21 2002,Sony Pictures Classics,Original Screenplay,Drama,80.0,6.8,2769.0
3102550.0,3252550.0,30000000.0,Aug 17 2005,20th Century Fox,Original Screenplay,Action,6.0,2.9,2514.0
58867694.0,145395745.0,100000000.0,Jun 08 2007,Sony Pictures,Original Screenplay,Adventure,77.0,7.0,20974.0
38577772.0,119668350.0,80000000.0,Sep 25 2009,Walt Disney Pictures,Based on Comic/Graphic Novel,Action,39.0,6.3,36940.0
19288130.0,19288130.0,22000000.0,Jul 02 1999,Walt Disney Pictures,Based on Real Life Events,Drama,50.0,6.5,18431.0
434417.0,968805.0,4600000.0,May 28 2008,IFC Films,Based on Book/Short Story,Drama,55.0,5.7,3838.0
216335085.0,481635085.0,65000000.0,Jul 24 1998,Dreamworks SKG,Original Screenplay,Drama,91.0,8.5,270540.0
116877597.0,198100000.0,70000000.0,Aug 08 2003,Sony Pictures,Based on TV,Action,48.0,5.9,43260.0
71502303.0,109705641.0,17000000.0,Oct 22 2004,Fox Searchlight,Based on Book/Short Story,Drama,97.0,7.8,69778.0
57887882.0,118097882.0,40000000.0,Oct 15 2004,Miramax,Remake,Romantic Comedy,55.0,7.6,2192.0
47958031.0,92958031.0,40000000.0,Mar 12 2004,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,46.0,6.5,53868.0
598645.0,598645.0,10000000.0,Oct 11 2002,Sony Pictures,Remake,Romantic Comedy,5.0,3.4,7665.0
10130108.0,22441323.0,7800000.0,Jul 04 2003,Focus Features,Original Screenplay,Thriller/Suspense,84.0,6.8,19992.0
2402459.0,3100834.0,1000000.0,Nov 21 2001,Paramount Vantage,Original Screenplay,Comedy,55.0,6.4,15106.0
28563926.0,28563926.0,10000000.0,Sep 06 2002,20th Century Fox,Original Screenplay,Drama,15.0,4.6,9577.0
25288103.0,65754228.0,40000000.0,Feb 16 2001,Warner Bros.,Remake,Drama,16.0,6.0,20891.0
11892415.0,12778631.0,16500000.0,Sep 21 2007,Universal,Traditional/Legend/Fairytale,Comedy,37.0,6.2,9309.0
6504442.0,6504442.0,38000000.0,Oct 31 1997,Paramount Pictures,Original Screenplay,Action,32.0,6.1,5141.0
35161554.0,68161554.0,8500000.0,Aug 15 2008,Warner Bros.,Original Screenplay,Adventure,19.0,5.4,17513.0
24430272.0,44633441.0,43000000.0,Apr 12 2002,Sony Pictures,Original Screenplay,Romantic Comedy,25.0,4.7,23378.0
74339294.0,164800000.0,80000000.0,Jun 12 1998,Walt Disney Pictures,Original Screenplay,Romantic Comedy,37.0,4.7,48.0
8402485.0,10412485.0,19000000.0,Oct 17 2008,Summit Entertainment,Based on Book/Short Story,Comedy,46.0,6.8,26920.0
6946056.0,6946056.0,4300000.0,Jun 13 2001,Fox Searchlight,Original Screenplay,Drama,55.0,7.1,20916.0
211667.0,23471871.0,4500000.0,May 05 2006,Tartan Films,Original Screenplay,Thriller/Suspense,55.0,7.7,19341.0
3081925.0,3081925.0,20000000.0,Oct 24 2008,Sony Pictures Classics,Original Screenplay,Drama,67.0,6.4,15106.0
50824620.0,95024620.0,50000000.0,Nov 23 2005,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,72.0,7.1,53265.0
8712564.0,8712564.0,27000000.0,Aug 27 2004,Paramount Pictures,Original Screenplay,Thriller/Suspense,18.0,5.8,9804.0
2891288.0,3200241.0,150000.0,Jul 19 2002,Miramax,Original Screenplay,Comedy,78.0,6.1,3800.0
13491653.0,27491653.0,18000000.0,Mar 30 2001,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,55.0,6.4,15106.0
145000989.0,225461461.0,25000000.0,Jan 30 2009,20th Century Fox,Original Screenplay,Thriller/Suspense,55.0,4.8,1125.0
34742066.0,65742066.0,30000000.0,Apr 01 2006,New Line,Based on Real Life Events,Drama,44.0,6.5,10015.0
148213377.0,163013377.0,73000000.0,Aug 04 2006,Sony Pictures,Original Screenplay,Comedy,72.0,6.4,50407.0
81292135.0,81292135.0,40000000.0,Dec 25 1999,Paramount Pictures,Based on Book/Short Story,Drama,82.0,7.2,63319.0
592014.0,1162014.0,218.0,Oct 06 2004,WellSpring,Based on Real Life Events,Documentary,55.0,7.1,3847.0
9871.0,9871.0,3500000.0,Sep 17 1999,Warner Bros.,Original Screenplay,Comedy,55.0,6.8,520.0
6768055.0,28231444.0,55000000.0,Jul 30 2004,Universal,Based on TV,Adventure,19.0,4.0,5397.0
34102780.0,34572780.0,9000000.0,Oct 22 1999,Universal,Original Screenplay,Romantic Comedy,71.0,6.1,2019.0
26421314.0,47721314.0,15000000.0,Oct 27 2000,Artisan,Original Screenplay,Horror,55.0,4.0,16122.0
15007991.0,27147991.0,30000000.0,Aug 26 2005,Sony/Screen Gems,Original Screenplay,Horror,12.0,4.8,13025.0
49121934.0,49778552.0,13000000.0,Nov 21 2007,Sony/Screen Gems,Original Screenplay,Drama,55.0,5.4,3351.0
31111260.0,74132631.0,85000000.0,Mar 28 2003,Paramount Pictures,Original Screenplay,Action,42.0,5.3,27375.0
69304264.0,124304264.0,48000000.0,Aug 06 1999,MGM,Remake,Drama,67.0,6.7,37692.0
449865.0,4054204.0,6400000.0,Oct 09 2009,Sony Pictures Classics,Based on Factual Book/Article,Drama,94.0,7.5,7560.0
50877145.0,88717945.0,60000000.0,Dec 19 2008,Universal,Based on Book/Short Story,Adventure,55.0,6.1,7460.0
32774834.0,50274834.0,20000000.0,Oct 15 2004,Paramount Pictures,Original Screenplay,Comedy,55.0,7.3,58763.0
14395874.0,14395874.0,14000000.0,May 14 1999,MGM,Based on Real Life Events,Drama,67.0,6.7,5435.0
43632458.0,85632458.0,75000000.0,Mar 07 2003,Sony Pictures,Original Screenplay,Action,34.0,6.4,34304.0
185577.0,185577.0,4000000.0,Jan 28 2000,Warner Bros.,Original Screenplay,Comedy,55.0,6.1,1610.0
37882551.0,62401343.0,15000000.0,Dec 14 2001,Sony Pictures,Original Screenplay,Comedy,28.0,5.5,36678.0
347578.0,2300349.0,2000000.0,Jan 18 2008,Roadside Attractions,Original Screenplay,Comedy,55.0,5.5,18.0
82234139.0,136934139.0,25000000.0,Feb 16 2007,Walt Disney Pictures,Based on Book/Short Story,Drama,85.0,7.4,34482.0
150358296.0,433058296.0,170000000.0,Jul 01 2003,Warner Bros.,Original Screenplay,Action,55.0,6.6,107667.0
125322469.0,371628539.0,200000000.0,May 21 2009,Warner Bros.,Original Screenplay,Action,55.0,6.4,15106.0
319246193.0,708272592.0,151000000.0,Jul 03 2007,Paramount Pictures,Based on TV,Action,57.0,7.3,197131.0
402111870.0,836303693.0,210000000.0,Jun 24 2009,Paramount Pictures,Based on TV,Action,20.0,6.0,95786.0
15122676.0,15122676.0,10000000.0,Aug 14 2009,Paramount Vantage,Original Screenplay,Comedy,26.0,6.4,15106.0
15331289.0,15425073.0,25000000.0,Sep 30 2005,Walt Disney Pictures,Based on Book/Short Story,Drama,62.0,7.3,7876.0
15541549.0,63241549.0,45000000.0,Feb 19 2010,Summit Entertainment,Based on Book/Short Story,Thriller/Suspense,84.0,7.6,22875.0
128486.0,42226657.0,10000000.0,Apr 23 2010,Warner Bros.,Original Screenplay,Action,55.0,7.4,5548.0
39778599.0,39778599.0,50000000.0,Feb 11 2000,20th Century Fox,Based on Book/Short Story,Drama,19.0,4.5,229.0
15051977.0,26341896.0,25000000.0,Nov 06 2009,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,45.0,6.8,418.0
40108697.0,60694737.0,25000000.0,Dec 20 2002,Paramount Pictures,Based on TV,Adventure,55.0,6.7,1104.0
7006708.0,7006708.0,4000000.0,May 25 2007,Lionsgate,Based on Play,Drama,55.0,6.0,14164.0
12840842.0,12840842.0,17000000.0,Nov 27 2002,Miramax/Dimension,Original Screenplay,Horror,37.0,4.6,6550.0
31418697.0,56706727.0,12000000.0,Feb 01 2008,Lionsgate,Remake,Thriller/Suspense,22.0,5.3,17304.0
29511112.0,37048526.0,18000000.0,Oct 14 2005,Sony Pictures,Remake,Horror,5.0,3.3,15760.0
36400491.0,36400491.0,52000000.0,Dec 23 1998,20th Century Fox,Based on Book/Short Story,Drama,78.0,7.5,60966.0
34566746.0,66554547.0,80000000.0,Dec 25 2000,New Line,Based on Real Life Events,Drama,82.0,7.3,23578.0
69688384.0,69688384.0,65000000.0,Jul 07 2000,Walt Disney Pictures,Original Screenplay,Comedy,49.0,5.9,14927.0
8330720.0,10393696.0,20000000.0,Sep 09 2005,New Line,Original Screenplay,Comedy,11.0,5.4,9356.0
40846082.0,40846082.0,19000000.0,Oct 29 1999,Warner Bros.,Original Screenplay,Horror,25.0,5.2,22795.0
43905746.0,43905746.0,49000000.0,Nov 02 2001,Sony Pictures,Original Screenplay,Action,13.0,5.6,24416.0
2201923.0,89006691.0,12000000.0,Mar 09 2007,Magnolia Pictures,Original Screenplay,Action,55.0,7.1,26783.0
1008849.0,1060418.0,2400000.0,Jan 05 2007,The Bigger Picture,Based on Book/Short Story,Thriller/Suspense,5.0,5.0,2825.0
10570375.0,10570375.0,20000000.0,Oct 22 1999,Warner Bros.,Original Screenplay,Romantic Comedy,28.0,5.8,11148.0
11810854.0,11810854.0,16000000.0,May 28 1999,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,28.0,6.7,19939.0
32698899.0,61698899.0,125000000.0,Aug 27 1999,Walt Disney Pictures,Based on Book/Short Story,Action,33.0,6.3,36151.0
50586000.0,50586000.0,60000000.0,Sep 27 2002,Dreamworks SKG,Original Screenplay,Action,22.0,5.0,19370.0
4554533.0,55159800.0,20000000.0,Feb 11 2000,Walt Disney Pictures,Spin-Off,Adventure,61.0,6.0,2986.0
19480739.0,26703184.0,80000000.0,Nov 26 2003,Paramount Pictures,Based on Book/Short Story,Adventure,11.0,5.3,19318.0
0.0,0.0,130000000.0,Dec 23 2011,Paramount Pictures,Based on Comic/Graphic Novel,Adventure,55.0,6.4,15106.0
4601043.0,6302406.0,2000000.0,Aug 20 2003,Fox Searchlight,Original Screenplay,Drama,55.0,7.0,31482.0
22751979.0,36751979.0,75000000.0,Jun 16 2000,20th Century Fox,Original Screenplay,Adventure,51.0,6.4,22286.0
600788188.0,1842879955.0,200000000.0,Dec 19 1997,Paramount Pictures,Original Screenplay,Thriller/Suspense,82.0,7.4,240732.0
20553799.0,20553799.0,4000000.0,Jul 09 2010,Focus Features,Original Screenplay,Comedy,96.0,7.8,3093.0
66465204.0,179265204.0,78000000.0,Jul 11 2003,20th Century Fox,Based on Comic/Graphic Novel,Adventure,17.0,5.5,50710.0
56684819.0,98983590.0,80000000.0,Mar 08 2002,Dreamworks SKG,Based on Book/Short Story,Adventure,28.0,5.6,32465.0
13558739.0,13558739.0,11000000.0,Mar 30 2001,Sony Pictures,Original Screenplay,Comedy,15.0,4.9,9505.0
25593755.0,54777490.0,13000000.0,Nov 21 2007,MGM,Based on Book/Short Story,Horror,73.0,7.4,76830.0
54149098.0,95009888.0,35000000.0,Mar 23 2007,Warner Bros.,Based on Comic/Graphic Novel,Action,55.0,6.6,26178.0
125304276.0,339504276.0,110000000.0,Dec 19 1997,MGM,Based on Book/Short Story,Action,55.0,6.4,46650.0
52353636.0,71430876.0,28000000.0,Dec 14 2001,Walt Disney Pictures,Original Screenplay,Black Comedy,79.0,7.6,82349.0
65653758.0,156453758.0,90000000.0,Jul 25 2003,Paramount Pictures,Based on Game,Adventure,55.0,5.2,32832.0
131144183.0,274644183.0,94000000.0,Jun 15 2001,Paramount Pictures,Based on Game,Adventure,55.0,5.4,55582.0
186740799.0,544272402.0,125000000.0,May 28 2004,20th Century Fox,Original Screenplay,Adventure,46.0,6.3,92241.0
6201757.0,6201757.0,20000000.0,Dec 17 1999,USA Films,Based on Real Life Events,Musical,55.0,7.1,6215.0
21176322.0,46176322.0,40000000.0,Jan 16 2004,Warner Bros.,Original Screenplay,Action,23.0,3.5,12986.0
96522687.0,209947037.0,17000000.0,Aug 10 2001,Miramax,Original Screenplay,Horror,84.0,7.8,86091.0
